res	var	time	id	start	end	path
monthly	more_precip	historical	04512	19470101	19940331	/monthly/more_precip/historical/monatswerte_RR_04512_19470101_19940331_hist.zip
monthly	more_precip	historical	04513	19370101	19821231	/monthly/more_precip/historical/monatswerte_RR_04513_19370101_19821231_hist.zip
monthly	more_precip	historical	04514	19140101	20091231	/monthly/more_precip/historical/monatswerte_RR_04514_19140101_20091231_hist.zip
monthly	more_precip	historical	04515	19240101	20151231	/monthly/more_precip/historical/monatswerte_RR_04515_19240101_20151231_hist.zip
monthly	more_precip	historical	04516	19100101	20151231	/monthly/more_precip/historical/monatswerte_RR_04516_19100101_20151231_hist.zip
monthly	more_precip	historical	04518	18910101	19770630	/monthly/more_precip/historical/monatswerte_RR_04518_18910101_19770630_hist.zip
monthly	more_precip	historical	04519	19710101	20011231	/monthly/more_precip/historical/monatswerte_RR_04519_19710101_20011231_hist.zip
monthly	more_precip	historical	04521	19010101	19571230	/monthly/more_precip/historical/monatswerte_RR_04521_19010101_19571230_hist.zip
monthly	more_precip	historical	04522	19880201	19901231	/monthly/more_precip/historical/monatswerte_RR_04522_19880201_19901231_hist.zip
monthly	more_precip	historical	04523	19010101	19951231	/monthly/more_precip/historical/monatswerte_RR_04523_19010101_19951231_hist.zip
monthly	more_precip	historical	04524	19280101	20151231	/monthly/more_precip/historical/monatswerte_RR_04524_19280101_20151231_hist.zip
monthly	more_precip	historical	04525	19210101	20001231	/monthly/more_precip/historical/monatswerte_RR_04525_19210101_20001231_hist.zip
monthly	more_precip	historical	04526	18910101	20061231	/monthly/more_precip/historical/monatswerte_RR_04526_18910101_20061231_hist.zip
monthly	more_precip	historical	04527	19900101	19960131	/monthly/more_precip/historical/monatswerte_RR_04527_19900101_19960131_hist.zip
monthly	more_precip	historical	04528	19090101	20151231	/monthly/more_precip/historical/monatswerte_RR_04528_19090101_20151231_hist.zip
monthly	more_precip	historical	04529	19100101	20061231	/monthly/more_precip/historical/monatswerte_RR_04529_19100101_20061231_hist.zip
monthly	more_precip	historical	04530	19790101	20111231	/monthly/more_precip/historical/monatswerte_RR_04530_19790101_20111231_hist.zip
monthly	more_precip	historical	04531	19010101	20061231	/monthly/more_precip/historical/monatswerte_RR_04531_19010101_20061231_hist.zip
monthly	more_precip	historical	04532	19370101	20031231	/monthly/more_precip/historical/monatswerte_RR_04532_19370101_20031231_hist.zip
monthly	more_precip	historical	04533	19610401	20010930	/monthly/more_precip/historical/monatswerte_RR_04533_19610401_20010930_hist.zip
monthly	more_precip	historical	04534	18870101	20040831	/monthly/more_precip/historical/monatswerte_RR_04534_18870101_20040831_hist.zip
monthly	more_precip	historical	04535	18841001	20121031	/monthly/more_precip/historical/monatswerte_RR_04535_18841001_20121031_hist.zip
monthly	more_precip	historical	04537	19510101	20140531	/monthly/more_precip/historical/monatswerte_RR_04537_19510101_20140531_hist.zip
monthly	more_precip	historical	04538	19510101	20151231	/monthly/more_precip/historical/monatswerte_RR_04538_19510101_20151231_hist.zip
monthly	more_precip	historical	04539	19020101	20011231	/monthly/more_precip/historical/monatswerte_RR_04539_19020101_20011231_hist.zip
monthly	more_precip	historical	04540	19010101	20061231	/monthly/more_precip/historical/monatswerte_RR_04540_19010101_20061231_hist.zip
monthly	more_precip	historical	04541	19510101	20021231	/monthly/more_precip/historical/monatswerte_RR_04541_19510101_20021231_hist.zip
monthly	more_precip	historical	04542	19250101	19761231	/monthly/more_precip/historical/monatswerte_RR_04542_19250101_19761231_hist.zip
monthly	more_precip	historical	04543	19380101	19811231	/monthly/more_precip/historical/monatswerte_RR_04543_19380101_19811231_hist.zip
monthly	more_precip	historical	04544	19230101	19760630	/monthly/more_precip/historical/monatswerte_RR_04544_19230101_19760630_hist.zip
monthly	more_precip	historical	04545	19650501	20040531	/monthly/more_precip/historical/monatswerte_RR_04545_19650501_20040531_hist.zip
monthly	more_precip	historical	04546	18970101	20151231	/monthly/more_precip/historical/monatswerte_RR_04546_18970101_20151231_hist.zip
monthly	more_precip	historical	04547	19780101	20080831	/monthly/more_precip/historical/monatswerte_RR_04547_19780101_20080831_hist.zip
monthly	more_precip	historical	04548	19100101	20151231	/monthly/more_precip/historical/monatswerte_RR_04548_19100101_20151231_hist.zip
monthly	more_precip	historical	04551	19780101	20051231	/monthly/more_precip/historical/monatswerte_RR_04551_19780101_20051231_hist.zip
monthly	more_precip	historical	04552	18810101	20061231	/monthly/more_precip/historical/monatswerte_RR_04552_18810101_20061231_hist.zip
monthly	more_precip	historical	04553	19010101	20061231	/monthly/more_precip/historical/monatswerte_RR_04553_19010101_20061231_hist.zip
monthly	more_precip	historical	04554	19310101	20151231	/monthly/more_precip/historical/monatswerte_RR_04554_19310101_20151231_hist.zip
monthly	more_precip	historical	04555	19020101	20151231	/monthly/more_precip/historical/monatswerte_RR_04555_19020101_20151231_hist.zip
monthly	more_precip	historical	04557	19530101	20151231	/monthly/more_precip/historical/monatswerte_RR_04557_19530101_20151231_hist.zip
monthly	more_precip	historical	04558	19370101	20050430	/monthly/more_precip/historical/monatswerte_RR_04558_19370101_20050430_hist.zip
monthly	more_precip	historical	04559	19960501	20151231	/monthly/more_precip/historical/monatswerte_RR_04559_19960501_20151231_hist.zip
monthly	more_precip	historical	04560	19010101	20151231	/monthly/more_precip/historical/monatswerte_RR_04560_19010101_20151231_hist.zip
monthly	more_precip	historical	04561	19810501	19860430	/monthly/more_precip/historical/monatswerte_RR_04561_19810501_19860430_hist.zip
monthly	more_precip	historical	04562	19300101	19810430	/monthly/more_precip/historical/monatswerte_RR_04562_19300101_19810430_hist.zip
monthly	more_precip	historical	04563	19090101	20041231	/monthly/more_precip/historical/monatswerte_RR_04563_19090101_20041231_hist.zip
monthly	more_precip	historical	04564	18970601	20021231	/monthly/more_precip/historical/monatswerte_RR_04564_18970601_20021231_hist.zip
monthly	more_precip	historical	04565	19120101	19991231	/monthly/more_precip/historical/monatswerte_RR_04565_19120101_19991231_hist.zip
monthly	more_precip	historical	04566	19590101	20130902	/monthly/more_precip/historical/monatswerte_RR_04566_19590101_20130902_hist.zip
monthly	more_precip	historical	04567	19220101	20151231	/monthly/more_precip/historical/monatswerte_RR_04567_19220101_20151231_hist.zip
monthly	more_precip	historical	04568	19370101	20031231	/monthly/more_precip/historical/monatswerte_RR_04568_19370101_20031231_hist.zip
monthly	more_precip	historical	04569	18960101	20031231	/monthly/more_precip/historical/monatswerte_RR_04569_18960101_20031231_hist.zip
monthly	more_precip	historical	04570	18910101	19770430	/monthly/more_precip/historical/monatswerte_RR_04570_18910101_19770430_hist.zip
monthly	more_precip	historical	04571	19080101	19970331	/monthly/more_precip/historical/monatswerte_RR_04571_19080101_19970331_hist.zip
monthly	more_precip	historical	04572	18910101	20151231	/monthly/more_precip/historical/monatswerte_RR_04572_18910101_20151231_hist.zip
monthly	more_precip	historical	04573	19840601	20061231	/monthly/more_precip/historical/monatswerte_RR_04573_19840601_20061231_hist.zip
monthly	more_precip	historical	04574	19380101	20031231	/monthly/more_precip/historical/monatswerte_RR_04574_19380101_20031231_hist.zip
monthly	more_precip	historical	04575	19640701	20151231	/monthly/more_precip/historical/monatswerte_RR_04575_19640701_20151231_hist.zip
monthly	more_precip	historical	04576	19770401	19810731	/monthly/more_precip/historical/monatswerte_RR_04576_19770401_19810731_hist.zip
monthly	more_precip	historical	04577	19370101	20151231	/monthly/more_precip/historical/monatswerte_RR_04577_19370101_20151231_hist.zip
monthly	more_precip	historical	04578	19380101	20051231	/monthly/more_precip/historical/monatswerte_RR_04578_19380101_20051231_hist.zip
monthly	more_precip	historical	04580	19510101	19761231	/monthly/more_precip/historical/monatswerte_RR_04580_19510101_19761231_hist.zip
monthly	more_precip	historical	04581	19240101	20021031	/monthly/more_precip/historical/monatswerte_RR_04581_19240101_20021031_hist.zip
monthly	more_precip	historical	04582	19110101	20151231	/monthly/more_precip/historical/monatswerte_RR_04582_19110101_20151231_hist.zip
monthly	more_precip	historical	04584	19700401	19790531	/monthly/more_precip/historical/monatswerte_RR_04584_19700401_19790531_hist.zip
monthly	more_precip	historical	04585	18910101	20151231	/monthly/more_precip/historical/monatswerte_RR_04585_18910101_20151231_hist.zip
monthly	more_precip	historical	04586	18810101	19980630	/monthly/more_precip/historical/monatswerte_RR_04586_18810101_19980630_hist.zip
monthly	more_precip	historical	04587	19360101	20151231	/monthly/more_precip/historical/monatswerte_RR_04587_19360101_20151231_hist.zip
monthly	more_precip	historical	04588	19290101	20021231	/monthly/more_precip/historical/monatswerte_RR_04588_19290101_20021231_hist.zip
monthly	more_precip	historical	04589	19310101	20151231	/monthly/more_precip/historical/monatswerte_RR_04589_19310101_20151231_hist.zip
monthly	more_precip	historical	04590	19360101	20041231	/monthly/more_precip/historical/monatswerte_RR_04590_19360101_20041231_hist.zip
monthly	more_precip	historical	04591	19370101	20031231	/monthly/more_precip/historical/monatswerte_RR_04591_19370101_20031231_hist.zip
monthly	more_precip	historical	04592	19400101	20151231	/monthly/more_precip/historical/monatswerte_RR_04592_19400101_20151231_hist.zip
monthly	more_precip	historical	04593	19510101	19991130	/monthly/more_precip/historical/monatswerte_RR_04593_19510101_19991130_hist.zip
monthly	more_precip	historical	04594	19780101	20151231	/monthly/more_precip/historical/monatswerte_RR_04594_19780101_20151231_hist.zip
monthly	more_precip	historical	04595	19370101	19990131	/monthly/more_precip/historical/monatswerte_RR_04595_19370101_19990131_hist.zip
monthly	more_precip	historical	04598	19070101	19900630	/monthly/more_precip/historical/monatswerte_RR_04598_19070101_19900630_hist.zip
monthly	more_precip	historical	04599	19380101	20151231	/monthly/more_precip/historical/monatswerte_RR_04599_19380101_20151231_hist.zip
monthly	more_precip	historical	04600	19310101	20151231	/monthly/more_precip/historical/monatswerte_RR_04600_19310101_20151231_hist.zip
monthly	more_precip	historical	04601	18990101	20151231	/monthly/more_precip/historical/monatswerte_RR_04601_18990101_20151231_hist.zip
monthly	more_precip	historical	04602	19850701	20151231	/monthly/more_precip/historical/monatswerte_RR_04602_19850701_20151231_hist.zip
monthly	more_precip	historical	04604	19170101	19701230	/monthly/more_precip/historical/monatswerte_RR_04604_19170101_19701230_hist.zip
monthly	more_precip	historical	04605	19490101	20151231	/monthly/more_precip/historical/monatswerte_RR_04605_19490101_20151231_hist.zip
monthly	more_precip	historical	04607	19100101	20151231	/monthly/more_precip/historical/monatswerte_RR_04607_19100101_20151231_hist.zip
monthly	more_precip	historical	04608	19920401	19931031	/monthly/more_precip/historical/monatswerte_RR_04608_19920401_19931031_hist.zip
monthly	more_precip	historical	04609	19360101	20151231	/monthly/more_precip/historical/monatswerte_RR_04609_19360101_20151231_hist.zip
monthly	more_precip	historical	04610	19931101	20150930	/monthly/more_precip/historical/monatswerte_RR_04610_19931101_20150930_hist.zip
monthly	more_precip	historical	04611	18970101	20080831	/monthly/more_precip/historical/monatswerte_RR_04611_18970101_20080831_hist.zip
monthly	more_precip	historical	04612	19360101	19900831	/monthly/more_precip/historical/monatswerte_RR_04612_19360101_19900831_hist.zip
monthly	more_precip	historical	04614	19380101	19761231	/monthly/more_precip/historical/monatswerte_RR_04614_19380101_19761231_hist.zip
monthly	more_precip	historical	04615	19380101	20151231	/monthly/more_precip/historical/monatswerte_RR_04615_19380101_20151231_hist.zip
monthly	more_precip	historical	04616	18990101	20051231	/monthly/more_precip/historical/monatswerte_RR_04616_18990101_20051231_hist.zip
monthly	more_precip	historical	04617	19290101	20151231	/monthly/more_precip/historical/monatswerte_RR_04617_19290101_20151231_hist.zip
monthly	more_precip	historical	04618	19370101	20151231	/monthly/more_precip/historical/monatswerte_RR_04618_19370101_20151231_hist.zip
monthly	more_precip	historical	04619	19620501	20051231	/monthly/more_precip/historical/monatswerte_RR_04619_19620501_20051231_hist.zip
monthly	more_precip	historical	04620	18840101	20030930	/monthly/more_precip/historical/monatswerte_RR_04620_18840101_20030930_hist.zip
monthly	more_precip	historical	04621	19580101	20031231	/monthly/more_precip/historical/monatswerte_RR_04621_19580101_20031231_hist.zip
monthly	more_precip	historical	04622	19140101	20151231	/monthly/more_precip/historical/monatswerte_RR_04622_19140101_20151231_hist.zip
monthly	more_precip	historical	04623	19850101	20151231	/monthly/more_precip/historical/monatswerte_RR_04623_19850101_20151231_hist.zip
monthly	more_precip	historical	04624	19690101	20021231	/monthly/more_precip/historical/monatswerte_RR_04624_19690101_20021231_hist.zip
monthly	more_precip	historical	04625	18900101	20151231	/monthly/more_precip/historical/monatswerte_RR_04625_18900101_20151231_hist.zip
monthly	more_precip	historical	04626	19640901	20151231	/monthly/more_precip/historical/monatswerte_RR_04626_19640901_20151231_hist.zip
monthly	more_precip	historical	04627	19640901	19970831	/monthly/more_precip/historical/monatswerte_RR_04627_19640901_19970831_hist.zip
monthly	more_precip	historical	04628	18990101	19891031	/monthly/more_precip/historical/monatswerte_RR_04628_18990101_19891031_hist.zip
monthly	more_precip	historical	04629	19740701	19991130	/monthly/more_precip/historical/monatswerte_RR_04629_19740701_19991130_hist.zip
monthly	more_precip	historical	04630	19380101	20151231	/monthly/more_precip/historical/monatswerte_RR_04630_19380101_20151231_hist.zip
monthly	more_precip	historical	04631	19280101	19970630	/monthly/more_precip/historical/monatswerte_RR_04631_19280101_19970630_hist.zip
monthly	more_precip	historical	04632	19370101	20151231	/monthly/more_precip/historical/monatswerte_RR_04632_19370101_20151231_hist.zip
monthly	more_precip	historical	04633	19840101	19971231	/monthly/more_precip/historical/monatswerte_RR_04633_19840101_19971231_hist.zip
monthly	more_precip	historical	04634	19470101	19990228	/monthly/more_precip/historical/monatswerte_RR_04634_19470101_19990228_hist.zip
monthly	more_precip	historical	04635	19810101	20061231	/monthly/more_precip/historical/monatswerte_RR_04635_19810101_20061231_hist.zip
monthly	more_precip	historical	04636	19570501	19951231	/monthly/more_precip/historical/monatswerte_RR_04636_19570501_19951231_hist.zip
monthly	more_precip	historical	04637	19620801	20151231	/monthly/more_precip/historical/monatswerte_RR_04637_19620801_20151231_hist.zip
